movie_id,title,release_year,genre,duration_minutes,language
528,They/Them: The Musical,2007,Crime,161,Italian
529,Dream Pulse Files,2024,Animation,180,Hindi
530,Midnight Mirror Saga,2004,Sci-Fi,173,Korean
531,404 Not Found,2024,Animation,130,English
532,Main Character Energy,2019,Romance,161,Spanish
533,Dream Horizon Loop,1984,Romance,124,Hindi
534,The Tea Spiller,2022,Musical,173,Hindi
535,Bright Warrior Reloaded,2024,Comedy,124,Korean
536,Golden City Returns,2004,Fantasy,173,German
537,Silent Shadow Chronicles,2002,Documentary,128,Spanish
538,Pride Mirror Diaries,2021,Crime,167,Japanese
539,The Tea Spiller,1982,Sci-Fi,82,Hindi
540,Fast World Unplugged,1990,Thriller,100,Spanish
541,Fast Horizon Diaries,2019,Fantasy,170,English
542,Pixel Hearts Diaries,2007,Drama,86,Spanish
543,Dark Galaxy Loop,2015,LGBTQ+,173,Korean
544,Bright Warrior Forever,1983,Thriller,153,Italian
545,Main Character Energy,1980,Thriller,91,Korean
546,Pixel Odyssey Legacy,1992,Comedy,83,Japanese
547,Love in the Cloud Storage,1985,Fantasy,94,Korean
548,Neon Shadow Algorithm,1996,Comedy,162,German
549,Swipe Right for Love,2003,Drama,137,English
550,Neon Code Reloaded,1997,Animation,87,French
551,Pixel World Forever,2022,Horror,149,German
552,Midnight Warrior Files,1983,Adventure,129,German
553,Pixel Mirror Legacy,2016,Romance,140,Korean
554,404 Not Found,2012,Animation,146,French
555,Ok Boomer,1991,Drama,107,Japanese
556,Swipe Right for Love,1985,Musical,135,Japanese
557,Pixel Hearts Edition,2018,Sci-Fi,120,Spanish
558,The Algorithm,2005,Documentary,121,Korean
559,Hidden City Protocol,2024,Animation,155,German
560,They/Them: The Musical,1989,Animation,155,Spanish
561,Midnight Story Forever,1998,Adventure,148,Hindi
562,Bright Galaxy Algorithm,2011,Animation,157,Italian
563,Love in the Cloud Storage,2005,Drama,159,German
564,Main Character Energy,2024,Romance,86,Italian
565,Lost City Unplugged,1999,Sci-Fi,115,Italian
566,Pixel World Edition,1994,Drama,118,Italian
567,Lost Code Loop,2006,Animation,162,Spanish
568,Fast & the Curious,2006,LGBTQ+,142,Hindi
569,Virtual Story Saga,1984,Sci-Fi,170,German
570,The Algorithm,2016,Action,102,Japanese
571,Dark Mirror Returns,1995,Action,138,English
572,Golden Warrior Awakens,2003,Adventure,139,German
573,Fast Escape Returns,1995,Horror,142,Italian
574,Ok Boomer,2017,Documentary,124,Hindi
575,Love in the Cloud Storage,2024,Comedy,116,English
576,Dream Mirror Diaries,1993,Adventure,108,Japanese
577,Bright Escape Chronicles,2012,Action,179,English
578,Dream Escape Saga,2018,Crime,81,Japanese
579,Pride Code Loop,2021,Sci-Fi,134,German
580,Neon Code Reloaded,2009,Sci-Fi,166,German
581,Love Storm Algorithm,2003,Documentary,162,Korean
582,Fast Shadow Forever,2001,Sci-Fi,161,Hindi
583,Bright Escape Loop,2021,Sci-Fi,104,French
584,Dark City Protocol,2018,Thriller,164,Hindi
585,Golden City Algorithm,2011,Sci-Fi,113,German
586,Golden City Diaries,2016,Adventure,104,Hindi
587,Dark Escape Files,2020,Crime,140,Hindi
588,Hidden Hearts Edition,2022,Documentary,103,Korean
589,They/Them: The Musical,1996,LGBTQ+,151,French
590,Lost Escape Forever,1994,Horror,108,Korean
591,Lost Horizon Awakens,2017,Sci-Fi,139,Spanish
592,Hidden Escape Diaries,2017,Animation,89,Italian
593,Virtual World Edition,2023,Thriller,147,Korean
594,Hidden Mirror Saga,1988,Romance,123,German
595,Neon Hearts Unplugged,1991,Crime,90,Italian
596,Dream Horizon Algorithm,1983,Action,137,Korean
597,Pride Hearts Diaries,1990,Fantasy,180,Spanish
598,Swipe Right for Love,2020,Thriller,131,German
599,Silent City Returns,2014,Romance,173,Hindi
600,Lost Story Edition,2013,Romance,82,English
601,Dark Warrior Loop,2002,Sci-Fi,96,Spanish
602,Midnight Code Saga,1984,Adventure,85,Korean
603,Neon Pulse Files,2018,Documentary,123,German
604,Dream Horizon Legacy,2002,Crime,104,French
605,Pride Galaxy Returns,1994,Romance,173,French
606,Love Odyssey Files,1990,Comedy,126,English
607,Pixel Code Protocol,2014,Animation,86,English
608,Pixel Mirror Returns,1983,LGBTQ+,94,German
609,Fast Storm Awakens,2010,LGBTQ+,99,Japanese
610,Pixel City Awakens,2006,Musical,92,Korean
611,Golden Hearts Chronicles,1986,Documentary,172,Spanish
612,Pride World Legacy,1992,Animation,105,Korean
613,Dark Horizon Loop,2006,Sci-Fi,100,English
614,Dark Pulse Legacy,2001,Romance,80,English
615,Fast Mirror Diaries,2022,Fantasy,99,Spanish
616,Fast Pulse Loop,1986,Sci-Fi,162,Japanese
617,Bright Code Legacy,1983,Comedy,102,English
618,Lost Story Algorithm,2000,Thriller,174,Spanish
619,404 Not Found,1980,Adventure,97,French
620,Neon Odyssey Awakens,1985,Horror,123,French
621,Swipe Right for Love,2009,Sci-Fi,129,Italian
622,Pixel Story Saga,1987,Drama,169,English
623,Hidden Hearts Forever,2006,Animation,141,Italian
624,Swipe Right for Love,2002,Animation,83,French
625,Neon World Chronicles,2008,Action,88,Korean
626,Love Pulse Edition,2023,Documentary,178,Japanese
627,Pixel Mirror Unplugged,2013,Documentary,168,Spanish
628,Golden Warrior Legacy,2002,Musical,166,German
629,The Algorithm,2019,Action,81,French
630,Neon Mirror Legacy,1990,Comedy,176,Italian
631,Lost Code Returns,2012,Romance,150,German
632,Dark World Legacy,2008,Crime,153,Italian
633,Ok Boomer,2008,Horror,95,Italian
634,Love World Chronicles,2006,Action,151,English
635,Pride Odyssey Diaries,2020,Sci-Fi,145,Japanese
636,Neon Horizon Unplugged,1983,Adventure,108,Italian
637,Pride Odyssey Diaries,2010,LGBTQ+,164,Hindi
638,Fast World Protocol,2022,Romance,80,Hindi
639,Pixel Story Awakens,2015,Documentary,127,Spanish
640,They/Them: The Musical,2011,Drama,171,German
641,Vibe Check,1992,Romance,95,German
642,Hidden Story Reloaded,2001,Comedy,176,German
643,Cancel Me If You Can,2023,Animation,95,Italian
644,Midnight Storm Saga,2011,Action,147,English
645,Silent Mirror Diaries,2010,Documentary,179,French
646,Dream Pulse Edition,1988,Comedy,129,Hindi
647,Silent Galaxy Diaries,2024,Crime,111,Korean
648,Lost Code Legacy,1988,Drama,132,Korean
649,Virtual Mirror Unplugged,2015,Musical,107,Japanese
650,Golden Code Algorithm,2002,Musical,96,French
651,Golden Escape Unplugged,1987,Crime,125,Italian
652,Pixel Pulse Chronicles,2023,LGBTQ+,148,Korean
653,Silent Story Returns,2013,Comedy,83,German
654,Cancel Me If You Can,1983,Romance,114,French
655,Pixel Code Saga,1983,LGBTQ+,180,Korean
656,Virtual City Unplugged,2008,Comedy,158,Japanese
657,Virtual Galaxy Reloaded,2012,Crime,169,Korean
658,Love Galaxy Chronicles,2006,Crime,167,Hindi
659,Love City Loop,1996,Romance,159,Italian
660,Pixel Pulse Loop,2021,Horror,176,Japanese
661,Dark Code Legacy,1991,Musical,89,French
662,Golden Storm Forever,2004,Action,134,Korean
663,Dream Hearts Diaries,1996,Action,122,Italian
664,Dream City Saga,2000,Animation,86,Korean
665,Midnight Storm Unplugged,1984,Crime,170,Hindi
666,Dream Storm Forever,2012,Drama,133,German
667,Fast & the Curious,1993,Musical,122,Hindi
668,Dark Story Diaries,2013,Fantasy,151,English
669,Main Character Energy,2008,Romance,162,Japanese
670,Pixel Horizon Chronicles,1987,Thriller,112,Korean
671,The Algorithm,2003,Documentary,145,Italian
672,Bright Escape Reloaded,2000,Documentary,90,Spanish
673,The Algorithm,2014,Action,160,Spanish
674,Pixel Story Reloaded,2023,Thriller,93,Japanese
675,Golden Pulse Protocol,2007,Musical,89,French
676,Main Character Energy,1982,Comedy,89,English
677,Love in the Cloud Storage,2015,Comedy,153,Japanese
678,Silent Galaxy Legacy,2020,Thriller,135,Hindi
679,Cancel Me If You Can,1987,Documentary,80,Spanish
680,Midnight City Loop,1984,Horror,144,Spanish
681,Pixel Code Diaries,1985,Sci-Fi,177,Italian
682,Hidden Escape Returns,2010,Drama,148,Japanese
683,Swipe Right for Love,2014,Sci-Fi,161,French
684,Pride Mirror Loop,2021,Horror,81,French
685,404 Not Found,2016,Animation,130,Spanish
686,Golden Pulse Loop,2002,Romance,132,French
687,Fast & the Curious,2019,Adventure,112,Japanese
688,Cancel Me If You Can,2016,Adventure,86,Italian
689,Fast Code Algorithm,1984,Sci-Fi,92,Japanese
690,Neon Horizon Unplugged,1988,Musical,163,Japanese
691,Vibe Check,1984,Romance,120,Italian
692,Midnight Escape Awakens,2024,Animation,99,Hindi
693,Silent Hearts Returns,2000,Romance,180,Japanese
694,Pixel Galaxy Awakens,2003,Drama,166,Hindi
695,Neon Shadow Unplugged,1999,Fantasy,150,Spanish
696,Vibe Check,1985,Adventure,115,French
697,Dark Code Loop,2020,Comedy,173,Spanish
698,Hidden Storm Algorithm,1981,Adventure,154,German
699,Dark City Files,1996,Documentary,149,Italian
700,Dream Horizon Chronicles,1994,Crime,155,Korean
701,The Algorithm,2012,Comedy,130,Hindi
702,Pixel Warrior Edition,2019,Musical,101,French
703,Dream Odyssey Diaries,2022,Adventure,98,Italian
704,Love Warrior Protocol,2011,Romance,88,Korean
705,Love Escape Reloaded,2013,Crime,126,German
706,Neon City Returns,2021,Horror,93,Korean
707,Bright Odyssey Files,2016,Drama,128,German
708,Pixel Mirror Forever,2013,Sci-Fi,128,Japanese
709,Lost Mirror Edition,2002,Fantasy,141,English
710,Dream Shadow Saga,1994,Comedy,145,Korean
711,Dream Hearts Unplugged,2018,LGBTQ+,95,Japanese
712,Lost Pulse Forever,2010,Musical,141,Italian
713,Dream Escape Edition,2006,Action,111,English
714,Vibe Check,1990,Drama,160,English
715,Dream City Saga,1996,Drama,146,German
716,Midnight Escape Returns,2022,Adventure,116,Spanish
717,Midnight Shadow Edition,2010,Drama,108,German
718,Pride Odyssey Edition,1991,Animation,164,Korean
719,Cancel Me If You Can,2001,Fantasy,156,Spanish
720,Silent Hearts Forever,1981,Romance,146,German
721,Midnight World Saga,2010,Animation,156,English
722,Virtual Storm Protocol,1987,Comedy,141,French
723,Virtual Mirror Returns,2023,Musical,135,German
724,Love Pulse Files,2007,Romance,141,German
725,Pride Pulse Protocol,2024,Animation,92,German
726,Ok Boomer,1994,Adventure,90,Korean
727,Virtual Galaxy Awakens,1992,Action,170,English
728,Fast Storm Returns,2004,Musical,106,Hindi
729,Fast Hearts Chronicles,2021,Animation,112,Korean
730,Silent Odyssey Unplugged,2019,Sci-Fi,167,German
731,Silent Storm Protocol,2015,Fantasy,102,Hindi
732,Neon Code Awakens,2016,Horror,179,German
733,Hidden Mirror Algorithm,1987,LGBTQ+,109,Italian
734,Dream World Reloaded,2012,Thriller,180,Hindi
735,Midnight Pulse Algorithm,1983,Drama,129,English
736,Hidden Hearts Legacy,2018,Thriller,91,Spanish
737,Lost World Diaries,1982,LGBTQ+,129,German
738,Virtual Code Loop,2018,Action,179,French
739,Neon City Reloaded,2022,Crime,146,Korean
740,Vibe Check,2012,Documentary,169,Japanese
741,Pixel City Unplugged,1995,Musical,80,French
742,Love in the Cloud Storage,2005,Horror,165,German
743,Dark Storm Returns,1984,Comedy,150,Korean
744,Virtual Odyssey Unplugged,2002,Adventure,115,Japanese
745,Dark Shadow Chronicles,2016,Action,113,French
746,Fast Storm Forever,2012,Sci-Fi,123,Spanish
747,Bright Storm Edition,2016,Sci-Fi,168,Italian
748,Midnight Shadow Protocol,1995,Crime,123,Italian
749,Midnight Mirror Returns,2010,Comedy,113,Spanish
750,Pride Warrior Algorithm,2024,Romance,120,German
751,Virtual Storm Returns,2024,Adventure,113,Japanese
752,Silent Escape Loop,2001,Comedy,150,French
753,Lost Warrior Diaries,1997,Drama,175,Japanese
754,Dark Warrior Loop,1995,Adventure,113,Japanese
755,Hidden Warrior Edition,2019,Horror,99,Spanish
756,The Tea Spiller,2023,Musical,143,English
757,Virtual City Edition,2010,Horror,159,Hindi
758,Midnight Mirror Awakens,2011,Drama,177,Korean
759,Pride Odyssey Saga,1983,Documentary,134,Italian
760,Love Storm Unplugged,2005,Adventure,167,French
761,Fast Pulse Files,2009,Horror,168,English
762,Fast & the Curious,2004,Animation,92,Hindi
763,Hidden Code Saga,2015,Sci-Fi,110,Korean
764,Midnight Horizon Unplugged,1991,Fantasy,134,Japanese
765,Pride Horizon Unplugged,2005,Sci-Fi,137,French
766,Midnight Escape Reloaded,1986,LGBTQ+,114,Japanese
767,Hidden Galaxy Reloaded,1989,Crime,174,French
768,Love Hearts Chronicles,2011,Drama,160,Hindi
769,Bright Code Files,2016,Action,130,Spanish
770,Love Warrior Edition,1996,Fantasy,160,Spanish
771,Lost Code Unplugged,2003,Documentary,151,Korean
772,Silent World Unplugged,2023,Animation,105,French
773,Bright Horizon Unplugged,2023,Documentary,142,Italian
774,Silent Odyssey Awakens,2009,Musical,98,French
775,Lost Galaxy Algorithm,2019,Animation,131,Spanish
776,Main Character Energy,1994,Horror,120,Korean
777,Midnight Escape Chronicles,1997,Fantasy,179,Hindi
778,Virtual Shadow Chronicles,1990,Drama,82,French
779,Pixel Code Loop,2024,LGBTQ+,90,Japanese
780,The Tea Spiller,1986,Comedy,140,English
781,Swipe Right for Love,2013,Crime,90,Spanish
782,Dream World Algorithm,2004,Sci-Fi,109,Japanese
783,Neon Escape Saga,1988,Documentary,101,English
784,Main Character Energy,2000,Adventure,140,Italian
785,Virtual Code Files,2008,Drama,169,French
786,Neon Escape Loop,2020,Animation,135,Korean
787,Neon Storm Reloaded,1985,Fantasy,119,Hindi
788,Dream Code Returns,1980,Documentary,177,French
789,Neon Storm Returns,2024,Fantasy,176,Italian
790,Pride Galaxy Protocol,1998,Animation,109,English
791,Dark Galaxy Files,2007,Thriller,111,French
792,Pixel Galaxy Edition,2004,Romance,113,Spanish
793,Dark Storm Protocol,2019,Crime,168,Korean
794,Golden Storm Protocol,1997,Thriller,104,Spanish
795,Love in the Cloud Storage,1987,Musical,138,Italian
796,Midnight Shadow Reloaded,2000,Action,99,English
797,Love Hearts Forever,1998,Sci-Fi,96,Italian
798,Dark World Saga,1980,Fantasy,107,Hindi
799,Pride Story Legacy,2003,Fantasy,169,English
800,Hidden Story Saga,1983,Sci-Fi,179,German
801,Ok Boomer,1991,Romance,112,German
802,Fast Story Loop,1995,Thriller,178,Italian
803,Love Warrior Legacy,1986,Documentary,165,Japanese
804,Pixel Code Unplugged,1990,Musical,173,English
805,Virtual Storm Forever,1996,Fantasy,161,Korean
806,404 Not Found,2022,Romance,94,Japanese
807,Lost City Saga,1997,Animation,95,German
808,Love City Diaries,2024,Fantasy,168,French
809,Fast Warrior Saga,2011,Comedy,167,Hindi
810,Pride Escape Returns,1983,Horror,162,French
811,Pride World Saga,2011,Romance,120,Hindi
812,Neon Pulse Reloaded,1981,LGBTQ+,128,Hindi
813,Bright City Legacy,2008,Documentary,117,Italian
814,They/Them: The Musical,2014,Horror,121,Italian
815,Hidden Odyssey Edition,2015,Drama,88,French
816,Hidden Code Files,2003,Fantasy,80,German
817,Love Odyssey Edition,2003,Crime,159,Japanese
818,Fast Escape Files,2004,Romance,147,Italian
819,Dream Odyssey Awakens,2000,Thriller,162,Hindi
820,The Algorithm,2022,Comedy,85,French
821,404 Not Found,1992,Comedy,142,Japanese
822,Vibe Check,2021,Adventure,129,Italian
823,Golden Odyssey Awakens,1983,Horror,108,Spanish
824,Fast & the Curious,2021,Fantasy,90,Italian
825,Love Horizon Files,2006,Adventure,127,English
826,Bright Storm Returns,1984,Adventure,118,Spanish
827,Virtual World Forever,1994,Documentary,129,Japanese
828,Cancel Me If You Can,1995,Animation,160,French
829,Virtual Galaxy Loop,1986,Crime,161,Hindi
830,Golden Escape Chronicles,1986,Drama,103,German
831,Pixel Hearts Files,2018,Fantasy,125,Hindi
832,Lost Mirror Unplugged,2006,Crime,161,German
833,Lost Odyssey Reloaded,2016,Documentary,107,German
834,Golden Code Unplugged,2008,Fantasy,130,English
835,Bright Odyssey Returns,2013,Drama,118,English
836,Dark Warrior Edition,2000,Action,178,Korean
837,Virtual Storm Diaries,2016,Drama,92,English
838,Dream Hearts Awakens,2003,Animation,111,Japanese
839,Bright World Diaries,2005,Animation,107,Spanish
840,Pride Shadow Saga,2011,Adventure,168,Spanish
841,Bright City Loop,2016,Thriller,90,English
842,Lost Horizon Edition,2007,Thriller,95,Japanese
843,Hidden Odyssey Returns,2020,Crime,160,German
844,The Algorithm,1982,Horror,149,French
845,Golden Warrior Saga,1983,Musical,173,German
846,Pride Odyssey Diaries,2012,Comedy,108,German
847,Silent Hearts Saga,2001,Comedy,140,English
848,Bright World Chronicles,2012,Thriller,179,French
849,Neon Storm Reloaded,2011,Thriller,163,Japanese
850,Golden Storm Reloaded,1995,Comedy,114,German
851,Midnight World Forever,2022,Thriller,134,Hindi
852,Lost Horizon Diaries,2021,Action,178,Korean
853,Main Character Energy,2019,Adventure,136,French
854,Hidden Warrior Reloaded,2023,Horror,99,Spanish
855,404 Not Found,1995,Animation,98,Korean
856,The Tea Spiller,1999,Fantasy,140,English
857,Golden Storm Reloaded,1993,Documentary,146,Korean
858,Midnight Pulse Saga,2024,LGBTQ+,165,English
859,Pixel Storm Returns,1996,Drama,87,Korean
860,Golden Odyssey Awakens,1983,Fantasy,163,English
861,Cancel Me If You Can,1997,Musical,164,Hindi
862,Love Code Edition,2021,Thriller,109,German
863,Golden World Unplugged,2011,Adventure,156,Spanish
864,The Algorithm,2009,Documentary,171,English
865,The Algorithm,1999,Horror,142,German
866,Love Horizon Algorithm,2002,Horror,160,Korean
867,Virtual Code Protocol,1983,Musical,112,German
868,Hidden City Files,1997,Romance,99,Hindi
869,Pixel Hearts Forever,2004,Documentary,166,Japanese
870,Midnight Hearts Chronicles,1999,Animation,122,Italian
871,Dark Escape Saga,2017,Documentary,167,Japanese
872,Bright Pulse Loop,2013,Drama,135,French
873,Midnight Hearts Unplugged,1984,Documentary,148,Spanish
874,They/Them: The Musical,1981,Crime,120,German
875,Bright Shadow Loop,2020,LGBTQ+,115,French
876,Fast Hearts Saga,1981,Crime,158,Korean
877,Midnight Warrior Diaries,1994,Romance,167,English
878,Golden Story Legacy,1988,Documentary,157,Italian
879,Lost Hearts Edition,2004,Fantasy,140,French
880,Fast & the Curious,1982,Thriller,177,English
881,Silent Warrior Loop,2022,Romance,176,Japanese
882,Ok Boomer,2019,Fantasy,168,Hindi
883,Dark Galaxy Chronicles,1982,Animation,174,German
884,Silent Odyssey Loop,2016,Animation,148,English
885,Neon Shadow Edition,1982,Romance,146,German
886,Love Storm Chronicles,2013,Crime,160,English
887,Ok Boomer,2005,Sci-Fi,179,Korean
888,Silent Code Diaries,1983,LGBTQ+,146,French
889,Pixel Shadow Forever,2012,Comedy,103,French
890,Lost Shadow Returns,1991,Fantasy,155,Japanese
891,Fast Code Unplugged,2024,Musical,171,French
892,Fast World Forever,2008,Musical,126,Spanish
893,Silent Pulse Protocol,2012,Animation,100,German
894,Love Story Saga,2001,Animation,164,French
895,They/Them: The Musical,1991,Crime,171,English
896,Bright Pulse Protocol,2008,Sci-Fi,160,French
897,They/Them: The Musical,1992,Action,159,Korean
898,Ok Boomer,2011,Documentary,80,Italian
899,Midnight Escape Legacy,2009,Thriller,136,Spanish
900,Love Warrior Files,1997,Animation,160,Japanese
901,They/Them: The Musical,1983,Musical,124,English
902,404 Not Found,2022,Animation,157,Korean
903,Fast City Forever,2006,Drama,100,Korean
904,Golden Pulse Diaries,2016,Crime,151,French
905,Golden Odyssey Unplugged,1982,Comedy,178,Korean
906,Silent Mirror Forever,2007,Adventure,150,Spanish
907,Dream World Loop,1997,Horror,147,German
908,Golden Warrior Diaries,1983,Comedy,153,Spanish
909,Golden Odyssey Protocol,1998,Thriller,157,Hindi
910,Midnight Odyssey Unplugged,1988,Animation,152,Italian
911,Pixel Shadow Legacy,1991,Animation,109,Korean
912,Love World Returns,2009,Musical,95,Japanese
913,Silent Galaxy Returns,2001,Horror,151,Japanese
914,Fast & the Curious,2024,Sci-Fi,112,Spanish
915,Virtual Storm Unplugged,1980,Comedy,167,Hindi
916,Golden Odyssey Diaries,1981,Adventure,102,Japanese
917,Lost Escape Legacy,2010,Crime,84,French
918,Pixel Shadow Edition,2014,Horror,139,German
919,Love Mirror Files,1999,Animation,172,Hindi
920,Love Warrior Diaries,2023,Horror,125,Spanish
921,Bright Mirror Returns,2001,Thriller,160,French
922,Silent Hearts Diaries,1987,Adventure,180,Korean
923,Lost Pulse Returns,1997,Thriller,91,Italian
924,Lost Shadow Edition,1999,Romance,147,Korean
